진입날짜,청산날짜,종목명,진입가,청산가,수익률,매매근거
2023-06-26,2023-06-28,삼성SDI,671853.9539085545,652970.4375,-0.028106579262797242," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩684,588 - 종가: ₩678,811 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 0.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩671,854 - 청산가: ₩652,970 - 청산 사유: 손절매 - 수익률: -2.81% "
2023-06-29,2023-07-03,삼성SDI,661915.2124439462,712602.4375,0.07657661299081603," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-29  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩664,442 - 종가: ₩660,921 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 15.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩661,915 - 청산가: ₩712,602 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +7.66% "
2023-08-02,2023-08-03,삼성SDI,644025.6126760563,635080.8125,-0.013888888888888885," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-02  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩654,476 - 종가: ₩646,013 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 10.3 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩644,026 - 청산가: ₩635,081 - 청산 사유: 손절매 - 수익률: -1.39% "
2023-08-04,2023-08-07,삼성SDI,626136.080834684,613215.8125,-0.02063492063492065," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-04  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩638,623 - 종가: ₩631,105 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 9.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩626,136 - 청산가: ₩613,216 - 청산 사유: 손절매 - 수익률: -2.06% "
2023-08-08,2023-08-16,삼성SDI,610234.2261435331,597313.875,-0.021172773649857746," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-08  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩621,205 - 종가: ₩610,234 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 11.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩610,234 - 청산가: ₩597,314 - 청산 사유: 손절매 - 수익률: -2.12% "
2023-08-23,2023-08-28,삼성SDI,584393.6742424242,595326.1875,0.01870744626342527," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-23  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩587,348 - 종가: ₩582,406 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 19.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩584,394 - 청산가: ₩595,326 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.87% "
2023-09-13,2023-09-21,삼성SDI,559546.9855522261,534700.3125,-0.04440498062500415," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-13  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩566,090 - 종가: ₩554,578 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 9.4 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩559,547 - 청산가: ₩534,700 - 청산 사유: 손절매 - 수익률: -4.44% "
2023-09-25,2023-10-04,삼성SDI,512835.2370689655,481528.4375,-0.061046506374825026," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-25  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩532,623 - 종가: ₩517,805 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 6.8 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩512,835 - 청산가: ₩481,528 - 청산 사유: 손절매 - 수익률: -6.10% "
2023-10-05,2023-10-11,삼성SDI,481031.5064968815,507865.90625,0.055785118834606906," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-05  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩496,779 - 종가: ₩486,001 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 6.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩481,032 - 청산가: ₩507,866 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +5.58% "
2023-10-23,2023-10-25,삼성SDI,474074.4310546875,442767.65625,-0.06603767837687083," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-23  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩482,501 - 종가: ₩471,093 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 12.3 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩474,074 - 청산가: ₩442,768 - 청산 사유: 손절매 - 수익률: -6.60% "
2023-10-26,2023-11-02,삼성SDI,422890.3117740598,448233.90625,0.05992947525712222," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩450,513 - 종가: ₩420,406 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 5.3 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩422,890 - 청산가: ₩448,234 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +5.99% "
2023-04-27,2023-05-03,LG화학,737923.4158783783,718139.9375,-0.026809663377912046," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-04-27  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩736,335 - 종가: ₩732,978 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 18.2 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩737,923 - 청산가: ₩718,140 - 청산 사유: 손절매 - 수익률: -2.68% "
2023-05-11,2023-05-12,LG화학,689453.9365915698,680551.375,-0.012912482065997178," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-05-11  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩701,966 - 종가: ₩683,519 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 15.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩689,454 - 청산가: ₩680,551 - 청산 사유: 손절매 - 수익률: -1.29% "
2023-05-15,2023-05-17,LG화학,688464.735971223,701324.0,0.01867817385103443," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-05-15  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩688,358 - 종가: ₩683,519 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 15.7 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩688,465 - 청산가: ₩701,324 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.87% "
2023-06-27,2023-06-28,LG화학,702313.137273414,654832.8125,-0.06760563380281696," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-27  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩699,041 - 종가: ₩695,389 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 15.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩702,313 - 청산가: ₩654,833 - 청산 사유: 손절매 - 수익률: -6.76% "
2023-06-29,2023-07-07,LG화학,657800.3406109445,648897.8125,-0.013533784586788382," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-29  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩672,753 - 종가: ₩652,854 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 0.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩657,800 - 청산가: ₩648,898 - 청산 사유: 손절매 - 수익률: -1.35% "
2023-08-02,2023-08-04,LG화학,639006.0202177294,629114.3125,-0.015479834938580028," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-02  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩639,278 - 종가: ₩635,049 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 19.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩639,006 - 청산가: ₩629,114 - 청산 사유: 손절매 - 수익률: -1.55% "
2023-08-07,2023-08-14,LG화학,608341.6875,590536.5625,-0.02926829669222693," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-07  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩616,233 - 종가: ₩608,342 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 13.6 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩608,342 - 청산가: ₩590,537 - 청산 사유: 손절매 - 수익률: -2.93% "
2023-08-21,2023-08-22,LG화학,572731.4155759162,566796.375,-0.010362694300518048," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-21  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩570,361 - 종가: ₩561,851 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 5.7 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩572,731 - 청산가: ₩566,796 - 청산 사유: 손절매 - 수익률: -1.04% "
2023-08-23,2023-08-30,LG화학,557893.8610124334,569763.9375,0.021276585596452794," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-23  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩558,634 - 종가: ₩555,916 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 7.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩557,894 - 청산가: ₩569,764 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +2.13% "
2023-09-13,2023-09-15,LG화학,535142.7945298372,566796.375,0.05914978356005488," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-13  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩549,725 - 종가: ₩534,154 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 10.3 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩535,143 - 청산가: ₩566,796 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +5.91% "
2023-09-26,2023-10-04,LG화학,491619.2117321249,480738.3125,-0.022132778728862473," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩509,388 - 종가: ₩499,533 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 0.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩491,619 - 청산가: ₩480,738 - 청산 사유: 손절매 - 수익률: -2.21% "
2023-10-23,2023-10-25,LG화학,475792.4662093496,453041.4375,-0.04781712684651689," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-23  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩482,987 - 종가: ₩475,792 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 8.6 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩475,792 - 청산가: ₩453,041 - 청산 사유: 손절매 - 수익률: -4.78% "
2023-10-26,2023-11-02,LG화학,421387.9246009122,450568.53125,0.06924879652572899," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩454,068 - 종가: ₩421,388 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 11.2 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩421,388 - 청산가: ₩450,569 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +6.92% "
2023-12-04,2023-12-13,LG화학,463922.37174893846,455019.78125,-0.019189827956294994," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-12-04  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩482,890 - 종가: ₩467,879 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 0.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩463,922 - 청산가: ₩455,020 - 청산 사유: 손절매 - 수익률: -1.92% "
2023-05-30,2023-06-01,기아,76559.13692338475,75219.1328125,-0.017502863338516174," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-05-30  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩77,569 - 종가: ₩76,470 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 13.6 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩76,559 - 청산가: ₩75,219 - 청산 사유: 손절매 - 수익률: -1.75% "
2023-07-20,2023-07-24,기아,76023.13612241125,74593.7890625,-0.018801474561766774," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-07-20  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩76,577 - 종가: ₩75,308 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 19.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩76,023 - 청산가: ₩74,594 - 청산 사유: 손절매 - 수익률: -1.88% "
2023-09-07,2023-09-14,기아,69948.42720718187,70752.4375,0.011494329821551423," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-07  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩70,065 - 종가: ₩69,948 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 17.2 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩69,948 - 청산가: ₩70,752 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.15% "
2023-10-30,2023-10-31,기아,70663.10328958063,68697.7578125,-0.027812895069532283," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-30  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩71,428 - 종가: ₩69,770 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 15.1 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩70,663 - 청산가: ₩68,698 - 청산 사유: 손절매 - 수익률: -2.78% "
2023-11-01,2023-11-08,기아,69591.09823845541,68787.0859375,-0.011553378539887997," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-11-01  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩69,803 - 종가: ₩69,144 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 7.6 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩69,591 - 청산가: ₩68,787 - 청산 사유: 손절매 - 수익률: -1.16% "
2023-03-02,2023-03-06,NAVER,205268.1917198905,212192.90625,0.03373496142821275," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-03-02  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩205,368 - 종가: ₩203,784 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 13.9 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩205,268 - 청산가: ₩212,193 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +3.37% "
2023-03-15,2023-03-20,NAVER,191517.7072552004,199332.71875,0.0408056863608229," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-03-15  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩195,606 - 종가: ₩194,288 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 12.8 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩191,518 - 청산가: ₩199,333 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +4.08% "
2023-04-25,2023-04-28,NAVER,183801.59740497076,190231.6875,0.03498386404587007," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-04-25  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩187,058 - 종가: ₩184,098 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 1.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩183,802 - 청산가: ₩190,232 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +3.50% "
2023-05-31,2023-06-07,NAVER,197749.94198835784,202795.09375,0.025512785040104773," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-05-31  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩199,689 - 종가: ₩197,354 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 13.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩197,750 - 청산가: ₩202,795 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +2.55% "
2023-06-14,2023-06-16,NAVER,197848.84663341646,200321.96875,0.012500058295340285," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-14  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩197,481 - 종가: ₩197,057 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 13.7 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩197,849 - 청산가: ₩200,322 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.25% "
2023-06-26,2023-06-27,NAVER,185977.9128563744,183900.5,-0.011170212765957482," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩188,396 - 종가: ₩186,868 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 18.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩185,978 - 청산가: ₩183,900 - 청산 사유: 손절매 - 수익률: -1.12% "
2023-06-28,2023-07-03,NAVER,182232.3383315158,187685.421875,0.02992379724373604," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-06-28  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩184,545 - 종가: ₩182,812 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 8.4 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩182,232 - 청산가: ₩187,685 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +2.99% "
2023-08-21,2023-08-22,NAVER,216140.6344739819,219115.046875,0.013761467889908311," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-21  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩213,884 - 종가: ₩212,670 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 17.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩216,141 - 청산가: ₩219,115 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.38% "
2023-09-25,2023-09-26,NAVER,205234.46571828358,199285.640625,-0.0289855072463768," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-25  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩208,571 - 종가: ₩204,739 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 14.8 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩205,234 - 청산가: ₩199,286 - 청산 사유: 손절매 - 수익률: -2.90% "
2023-09-27,2023-10-04,NAVER,194328.29465219664,189569.234375,-0.024489795918367266," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-27  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩202,284 - 종가: ₩199,781 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 2.4 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩194,328 - 청산가: ₩189,569 - 청산 사유: 손절매 - 수익률: -2.45% "
2023-10-05,2023-10-18,NAVER,187685.42792365112,184711.015625,-0.015847859535803106," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-05  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩193,831 - 종가: ₩187,785 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 1.7 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩187,685 - 청산가: ₩184,711 - 청산 사유: 손절매 - 수익률: -1.58% "
2023-10-19,2023-10-24,NAVER,176878.39934794672,185405.046875,0.04820626802643137," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-19  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩184,403 - 종가: ₩179,853 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 16.4 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩176,878 - 청산가: ₩185,405 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +4.82% "
2023-02-06,2023-02-09,POSCO홀딩스,274321.7950922819,282634.5625,0.030302978313923975," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-02-06  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩278,861 - 종가: ₩276,169 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 0.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩274,322 - 청산가: ₩282,635 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +3.03% "
2023-04-25,2023-04-26,POSCO홀딩스,350784.86355989234,345667.3125,-0.014588859416445664," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-04-25  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩364,276 - 종가: ₩353,111 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 17.7 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩350,785 - 청산가: ₩345,667 - 청산 사유: 손절매 - 수익률: -1.46% "
2023-05-12,2023-05-17,POSCO홀딩스,338223.63115658966,344271.65625,0.01788173426182112," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-05-12  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩339,733 - 종가: ₩338,224 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 18.6 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩338,224 - 청산가: ₩344,272 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +1.79% "
2023-08-18,2023-08-24,POSCO홀딩스,514124.55081669695,542218.875,0.05464497686149137," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-08-18  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩518,482 - 종가: ₩514,125 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 12.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩514,125 - 청산가: ₩542,219 - 청산 사유: 목표 밴드 도달 (중심선) - 수익률: +5.46% "
2023-09-27,2023-10-04,POSCO홀딩스,497703.4968811155,480768.40625,-0.034026465028355435," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-09-27  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩508,375 - 종가: ₩503,348 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 4.2 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩497,703 - 청산가: ₩480,768 - 청산 사유: 손절매 - 수익률: -3.40% "
2023-10-05,2023-10-10,POSCO홀딩스,479827.5528939689,463833.34375,-0.033333244511498994," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-05  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩490,387 - 종가: ₩480,768 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 2.4 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩479,828 - 청산가: ₩463,833 - 청산 사유: 손절매 - 수익률: -3.33% "
2023-10-20,2023-10-25,POSCO홀딩스,425258.9740618102,419143.5,-0.014380587911876287," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-20  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩450,275 - 종가: ₩426,200 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 14.5 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩425,259 - 청산가: ₩419,144 - 청산 사유: 손절매 - 수익률: -1.44% "
2023-10-26,2023-10-31,POSCO홀딩스,397974.65625,387154.96875,-0.02718687567180982," **매수 근거 (BB-RSI 역추세)**  📊 **시그널 발생일**: 2023-10-26  📉 **과매도 조건 충족**: - Bollinger Lower Band: ₩417,598 - 종가: ₩396,563 - 종가 ≤ Lower Band: ✅  📈 **RSI 조건 충족**: - RSI(7): 17.0 - 과매도 기준: 20 - RSI ≤ 20: ✅  💰 **매매 결과**: - 진입가 (익일 시가): ₩397,975 - 청산가: ₩387,155 - 청산 사유: 손절매 - 수익률: -2.72% "
